time,price_stock,volume_stock,topic_1_impact_normalised,topic_2_impact_normalised,sentiment_impact,sentiment_impact_std
2022-03-04 20:00:00,82.09,45926,0,0.3531283607,0.1201229773,0.1698795436
2022-03-04 20:05:00,82.2,31583,0,0,0,0
2022-03-04 20:10:00,82.27,37225,0.693433642,0.7414736403,-0.2340121283,1.095860469
2022-03-04 20:15:00,82.48,35803,0,0.2582795391,-0.101897137,0.1441043131
2022-03-04 20:20:00,82.745,49171,0,1.406108637,-0.10147715,0
2022-03-04 20:25:00,82.92,47031,1.454266666,0.5821383733,0.2624710809,0.9262931223
2022-03-04 20:30:00,83.01,55015,1.244907629,0.2059767144,-0.3473822884,0.2710743736
2022-03-04 20:35:00,82.9317,56971,0.9044983184,0,-0.04824677155,0.1430812651
2022-03-04 20:40:00,82.73,44314,1.974940293,0,-0.921479291,0.2373260856
2022-03-04 20:45:00,82.69,45847,0.8503754033,1.00052059,-0.1104668747,0.8871224609
2022-03-04 20:50:00,82.5791,47918,0.6,0.156508458,-0.08050979968,0.0302007609
2022-03-04 20:55:00,82.74,71625,0.7892092647,0.5231693441,-0.3552324047,0.4730384196
2022-03-04 21:00:00,82.6,25642,0.5353266796,0.7462728324,-0.536733941,0.4944919723
2022-03-04 21:05:00,82.71,30591,1.517847088,0.483144362,-0.7405288313,0.3302820433
2022-03-04 21:10:00,82.62,38901,0.4691884284,0.8488541227,-0.2060246631,0.3789829397
2022-03-04 21:15:00,82.53,45855,0.811049118,0.9141582954,-0.4792232739,0.9553573319
2022-03-04 21:20:00,82.6,49551,1.244907629,0.3553776996,-0.02370306232,0.978650397
2022-03-04 21:25:00,82.59,63084,1.209058026,0.4866294708,-0.8618822343,0.5510843482
2022-03-04 21:30:00,82.72,49795,0.8376940251,0.8936815173,-0.4174358542,0.825876368
2022-03-04 21:35:00,82.615,49774,0,0.8173395598,-0.3201509644,0.4527618359
2022-03-04 21:40:00,82.52,59658,0.1585609487,1.481936102,0.06283436765,0.337180715
2022-03-04 21:45:00,82.58,76356,0,0.9670912569,-0.5128775893,0.7253184427
2022-03-04 21:50:00,82.63,104526,0.6678308063,0.9026437921,-0.1088307294,0.4604765388
2022-03-04 21:55:00,82.86,493126,1.044358833,1.281388017,-0.5907050693,0.5371931388
2022-03-04 22:00:00,82.8,191315,0.9723972227,1.082779679,-0.6981419683,1.432990279
2022-03-07 15:20:00,84.55,2915,1.174526906,0.7080039951,-0.9117429041,1.461546541
2022-03-07 15:25:00,84.59,14288,1.360620447,1.229747476,-0.6060515206,1.339489268
2022-03-07 15:30:00,84.9,528766,0.9161337028,0.8508129217,-0.09370699829,0.4969224558
2022-03-07 15:35:00,85.04,203626,0.65373822,0.873076092,-0.2868259481,0.6721573876
2022-03-07 15:40:00,85.8126,152665,2.316500465,0.495365218,-0.8541792681,0.9172423583
2022-03-07 15:45:00,85.9597,214084,0.7699864236,1.123057754,-0.3765627826,0.7784138721
2022-03-07 15:50:00,86.15,305622,0.371419749,1.336232493,-0.3729923476,0.6833100252
2022-03-07 15:55:00,86.84,203276,0.6368256664,1.191268271,-0.4605450074,0.677024381
2022-03-07 16:00:00,86.33,190119,0.6950226427,0.9238869725,-0.1546099841,0.3698068056
2022-03-07 16:05:00,86.59,176841,0.45517923,1.059298821,-0.1038968504,0.5053977592
2022-03-07 16:10:00,87.28,212695,0.7851468645,0.772239035,-0.3565892577,0.5200762345
2022-03-07 16:15:00,87.6376,123655,0.7304807125,0.8091052462,-0.189853685,1.251051714
2022-03-07 16:20:00,87.1,87579,0.9374675346,0.7858280692,-0.5501765485,0.7984034962
2022-03-07 16:25:00,87,85017,0.7214056224,0.7173025369,-0.378201099,0.5719418868
2022-03-07 16:30:00,87.18,99351,1.169664168,0.5489652105,-0.7232414764,0.799283364
2022-03-07 16:35:00,87.68,104061,1.014989855,1.002883126,-0.4780366391,1.605123877
2022-03-07 16:40:00,87.85,122003,1.664845132,0.6139289334,-0.5582779035,0.7764297443
2022-03-07 16:45:00,87.79,77025,0.8240605662,1.064294192,-0.4963447349,0.8606096643
2022-03-07 16:50:00,87.77,89057,0.3706109111,1.382888941,-0.4486277695,0.8109293486
2022-03-07 16:55:00,87.39,82622,0.7289966602,1.074615933,-0.277035296,0.4889806294
2022-03-07 17:00:00,87.27,74596,1.573633939,0.4919573137,-0.7407229318,0.8151912184
2022-03-07 17:05:00,87.35,101463,0.7129079935,1.060097759,-0.6240361005,0.6854687528
2022-03-07 17:10:00,87.4,79058,1.35224666,0.5095160233,-0.5036816201,0.9076288511
2022-03-07 17:15:00,87.9,79634,1.277222062,0.8944359305,-0.8347433943,0.8969795794
2022-03-07 17:20:00,87.83,39356,1.558746781,0.4466644217,-0.9441179371,0.8639850853
2022-03-07 17:25:00,87.79,62163,1.408323876,0.6406180286,-1.095473856,0.8319951134
2022-03-07 17:30:00,87.55,165033,1.363336158,0.8253907889,-0.9857199059,0.8227010556
2022-03-07 17:35:00,87.17,71951,1.372300337,0.3175422624,-0.9297705016,0.7816800883
2022-03-07 17:40:00,86.92,50021,0.9554395334,0.6954452444,-0.4897163425,0.6223884101
2022-03-07 17:45:00,86.56,53775,0.8885580963,1.204531019,-0.3503622935,0.6471004692
2022-03-07 17:50:00,86.36,82108,1.35896828,0.5442826139,-0.7021058812,0.7251066452
2022-03-07 17:55:00,86.15,42422,1.389963544,0.3925487538,-0.7140141832,0.6479396029
2022-03-07 18:00:00,86.08,58151,1.533734463,0.3032289711,-0.7587906475,0.759168026
2022-03-07 18:05:00,85.876,43605,1.040042146,0.8784539353,-0.4099228019,0.955858115
2022-03-07 18:10:00,85.86,61926,0.791088643,1.15192271,-0.5490305693,0.8573899892
2022-03-07 18:15:00,85.81,55243,1.136690776,1.121068939,-0.7516127245,1.534660081
2022-03-07 18:20:00,85.56,77996,0.940694261,0.936602803,-0.6664369253,0.630494322
2022-03-07 18:25:00,85.23,53894,0.8625956583,1.087976847,-0.5304182292,0.577740592
2022-03-07 18:30:00,85.18,80613,0.9678829124,0.9655807039,-0.3647345126,0.6568051863
2022-03-07 18:35:00,84.955,52001,0.4920596643,0.8173084302,-0.3089757893,0.5218058403
2022-03-07 18:40:00,84.77,36036,0.8018155498,0.8043014895,-0.3484085764,0.3957560765
2022-03-07 18:45:00,84.64,84930,0.8217365366,0.6066872496,-0.366124727,0.4961608204
2022-03-07 18:50:00,84.61,69013,0.9328549506,0.6152794567,-0.2982537872,0.5536785463
2022-03-07 18:55:00,84.415,58790,1.409809696,0.5984217614,-0.5052178594,0.7138186484
2022-03-07 19:00:00,84.42,52683,0.9423259756,0.6936844382,-0.2189245159,0.4245926287
2022-03-07 19:05:00,84.83,38045,1.581374446,0.2604774472,-0.3790439481,0.5459366943
2022-03-07 19:10:00,84.65,26593,0.6876511915,0.9325382461,-0.4438187457,0.6397271852
2022-03-07 19:15:00,84.48,31858,1.215621038,0.6449652679,-0.5546719983,1.010594493
2022-03-07 19:20:00,84.23,56928,0.7443194501,0.7711819467,-0.4246844305,0.5885027858
2022-03-07 19:25:00,84.395,67940,1.424098497,0.4061906881,-0.485039267,0.8423156558
2022-03-07 19:30:00,84.32,46662,0.6695146022,1.464758275,-0.4579211118,1.388572397
2022-03-07 19:35:00,84.19,80360,0.9772878016,0.568216708,-0.2053471084,0.4937364971
2022-03-07 19:40:00,84.31,48456,1.457508894,0.4313085523,-0.5577348973,0.5451945826
2022-03-07 19:45:00,84.09,111752,0.6817527232,1.29233367,-0.5998952022,0.9275643508
2022-03-07 19:50:00,83.89,49116,0.8531904098,1.028198193,-0.5902910733,0.5253712986
